pickup date,pickup time,dropoff date,dropoff time,CATEGORY,PURPOSE,Pickup Location,Dropoff Location,trip duration (min),trip_distance (km)
2016-07-03 00:00:00,1899-12-30 20:00:00,2016-07-03 00:00:00,1899-12-30 20:18:00,Business,Meeting,Cary,Durham,18,15.932466
2016-07-04 00:00:00,1899-12-30 00:32:00,2016-07-04 00:00:00,1899-12-30 00:47:00,Business,Meeting,Durham,Cary,15,15.932466
2016-07-04 00:00:00,1899-12-30 17:31:00,2016-07-04 00:00:00,1899-12-30 17:49:00,Business,Meeting,Whitebridge,Summerwinds,18,14.162192000000001
2016-07-04 00:00:00,1899-12-30 18:23:00,2016-07-04 00:00:00,1899-12-30 18:49:00,Business,Temporary Site,Summerwinds,Whitebridge,26,14.001257999999998
2016-07-04 00:00:00,1899-12-30 20:00:00,2016-07-04 00:00:00,1899-12-30 20:17:00,Business,Meeting,Cary,Durham,17,18.990212
2016-07-05 00:00:00,1899-12-30 00:00:00,2016-07-05 00:00:00,1899-12-30 00:05:00,Business,Errand/Supplies,Parkwood,Parkwood,5,1.9312079999999998
2016-07-05 00:00:00,1899-12-30 00:08:00,2016-07-05 00:00:00,1899-12-30 00:28:00,Business,Meeting,Durham,Cary,20,15.932466
2016-07-05 00:00:00,1899-12-30 16:48:00,2016-07-05 00:00:00,1899-12-30 16:52:00,Business,Errand/Supplies,Whitebridge,Whitebridge,4,0.9656039999999999
2016-07-05 00:00:00,1899-12-30 20:06:00,2016-07-05 00:00:00,1899-12-30 20:26:00,Business,Errand/Supplies,Cary,Durham,20,15.932466
2016-07-05 00:00:00,1899-12-30 22:41:00,2016-07-05 00:00:00,1899-12-30 23:02:00,Business,Errand/Supplies,Durham,Morrisville,21,13.840323999999999
2016-07-06 00:00:00,1899-12-30 00:33:00,2016-07-06 00:00:00,1899-12-30 00:53:00,Business,Meal/Entertain,Morrisville,Cary,20,10.138842
2016-07-06 00:00:00,1899-12-30 09:06:00,2016-07-06 00:00:00,1899-12-30 09:25:00,Business,Meeting,Cary,Durham,19,15.932466
2016-07-06 00:00:00,1899-12-30 12:48:00,2016-07-06 00:00:00,1899-12-30 13:08:00,Business,Meeting,Durham,Cary,20,15.932466
2016-07-06 00:00:00,1899-12-30 20:04:00,2016-07-06 00:00:00,1899-12-30 20:14:00,Business,Meal/Entertain,Cary,Morrisville,10,5.310822
2016-07-06 00:00:00,1899-12-30 23:46:00,2016-07-06 00:00:00,1899-12-30 23:59:00,Business,Customer Visit,Morrisville,Cary,13,4.9889540000000006
2016-07-07 00:00:00,1899-12-30 08:22:00,2016-07-07 00:00:00,1899-12-30 08:50:00,Business,Temporary Site,Cary,Morrisville,28,12.713786
2016-07-07 00:00:00,1899-12-30 10:27:00,2016-07-07 00:00:00,1899-12-30 10:33:00,Business,Temporary Site,Morrisville,Cary,6,14.323126
2016-07-07 00:00:00,1899-12-30 12:59:00,2016-07-07 00:00:00,1899-12-30 13:35:00,Business,Temporary Site,Kenner,New Orleans,36,20.599552000000003
2016-07-08 00:00:00,1899-12-30 09:50:00,2016-07-08 00:00:00,1899-12-30 10:13:00,Business,Temporary Site,CBD,Pontchartrain Beach,23,12.391918
2016-07-08 00:00:00,1899-12-30 10:51:00,2016-07-08 00:00:00,1899-12-30 11:12:00,Business,Temporary Site,Pontchartrain Beach,CBD,21,11.26538
2016-07-08 00:00:00,1899-12-30 13:48:00,2016-07-08 00:00:00,1899-12-30 14:11:00,Business,Temporary Site,New Orleans,Metairie,23,20.11675
2016-07-08 00:00:00,1899-12-30 17:11:00,2016-07-08 00:00:00,1899-12-30 17:30:00,Business,Temporary Site,Kenner,New Orleans,19,21.243288
2016-07-09 00:00:00,1899-12-30 09:03:00,2016-07-09 00:00:00,1899-12-30 09:46:00,Business,Temporary Site,New Orleans,Kenner,43,20.92142
2016-07-09 00:00:00,1899-12-30 09:52:00,2016-07-09 00:00:00,1899-12-30 10:06:00,Business,Temporary Site,Kenner,Metairie,14,7.885766
2016-07-09 00:00:00,1899-12-30 10:15:00,2016-07-09 00:00:00,1899-12-30 10:33:00,Business,Temporary Site,Metairie,New Orleans,18,13.67939
2016-07-10 00:00:00,1899-12-30 14:10:00,2016-07-10 00:00:00,1899-12-30 14:17:00,Business,Temporary Site,CBD,St Thomas,7,2.092142
2016-07-10 00:00:00,1899-12-30 16:04:00,2016-07-10 00:00:00,1899-12-30 16:15:00,Business,Temporary Site,St Thomas,CBD,11,2.896812
2016-07-10 00:00:00,1899-12-30 18:05:00,2016-07-10 00:00:00,1899-12-30 18:21:00,Business,Temporary Site,New Orleans,Kenner,16,21.887024
2016-07-10 00:00:00,1899-12-30 19:51:00,2016-07-10 00:00:00,1899-12-30 20:08:00,Business,Temporary Site,Kenner,New Orleans,17,21.565156
2016-07-12 00:00:00,1899-12-30 16:10:00,2016-07-12 00:00:00,1899-12-30 16:45:00,Business,Temporary Site,New Orleans,Kenner,35,19.794882
2016-07-12 00:00:00,1899-12-30 19:21:00,2016-07-12 00:00:00,1899-12-30 19:26:00,Personal,Temporary Site,Kenner,Kenner,5,2.2530759999999996
2016-07-12 00:00:00,1899-12-30 23:47:00,2016-07-13 00:00:00,1899-12-30 00:11:00,Personal,Temporary Site,Morrisville,Cary,24,14.001257999999998
2016-07-13 00:00:00,1899-12-30 12:39:00,2016-07-13 00:00:00,1899-12-30 13:20:00,Personal,Temporary Site,Cary,Morrisville,41,37.81949
2016-07-13 00:00:00,1899-12-30 13:25:00,2016-07-13 00:00:00,1899-12-30 13:39:00,Personal,Temporary Site,Morrisville,Morrisville,14,3.5405480000000003
2016-07-13 00:00:00,1899-12-30 13:42:00,2016-07-13 00:00:00,1899-12-30 13:54:00,Personal,Temporary Site,Morrisville,Cary,12,7.0810960000000005
2016-07-14 00:00:00,1899-12-30 15:51:00,2016-07-14 00:00:00,1899-12-30 15:59:00,Personal,Temporary Site,Cary,Morrisville,8,5.310822
2016-07-14 00:00:00,1899-12-30 16:03:00,2016-07-14 00:00:00,1899-12-30 16:34:00,Business,Errand/Supplies,Morrisville,Morrisville,31,18.990212
2016-07-14 00:00:00,1899-12-30 16:39:00,2016-07-14 00:00:00,1899-12-30 20:05:00,Business,Errand/Supplies,Morrisville,Banner Elk,206,314.304102
2016-07-15 00:00:00,1899-12-30 11:32:00,2016-07-15 00:00:00,1899-12-30 11:53:00,Personal,Errand/Supplies,Banner Elk,Banner Elk,21,13.357522000000001
2016-07-15 00:00:00,1899-12-30 12:09:00,2016-07-15 00:00:00,1899-12-30 12:19:00,Personal,Errand/Supplies,Banner Elk,Banner Elk,10,5.149888000000001
2016-07-15 00:00:00,1899-12-30 12:35:00,2016-07-15 00:00:00,1899-12-30 13:15:00,Personal,Errand/Supplies,Banner Elk,Elk Park,40,36.049215999999994
2016-07-15 00:00:00,1899-12-30 15:03:00,2016-07-15 00:00:00,1899-12-30 15:33:00,Personal,Errand/Supplies,Elk Park,Banner Elk,30,19.633948
2016-07-15 00:00:00,1899-12-30 15:40:00,2016-07-15 00:00:00,1899-12-30 15:52:00,Personal,Errand/Supplies,Banner Elk,Banner Elk,12,7.24203
2016-07-16 00:00:00,1899-12-30 13:14:00,2016-07-16 00:00:00,1899-12-30 14:10:00,Personal,Errand/Supplies,Banner Elk,Newland,56,45.222454
2016-07-16 00:00:00,1899-12-30 14:14:00,2016-07-16 00:00:00,1899-12-30 14:30:00,Personal,Errand/Supplies,Newland,Newland,16,6.115492
2016-07-16 00:00:00,1899-12-30 15:29:00,2016-07-16 00:00:00,1899-12-30 16:57:00,Personal,Errand/Supplies,Newland,Boone,88,67.43134599999999
2016-07-16 00:00:00,1899-12-30 19:42:00,2016-07-16 00:00:00,1899-12-30 20:35:00,Personal,Errand/Supplies,Boone,Banner Elk,53,38.302292
2016-07-16 00:00:00,1899-12-30 21:45:00,2016-07-16 00:00:00,1899-12-30 22:18:00,Personal,Errand/Supplies,Banner Elk,Banner Elk,33,20.92142
2016-07-16 00:00:00,1899-12-30 22:50:00,2016-07-16 00:00:00,1899-12-30 23:03:00,Business,Errand/Supplies,Banner Elk,Banner Elk,13,7.0810960000000005
2016-07-17 00:00:00,1899-12-30 11:23:00,2016-07-17 00:00:00,1899-12-30 11:50:00,Personal,Charity ($),Banner Elk,Boone,27,24.301033999999998
2016-07-17 00:00:00,1899-12-30 12:20:00,2016-07-17 00:00:00,1899-12-30 15:25:00,Personal,Commute,Boone,Cary,185,290.003068
2016-07-18 00:00:00,1899-12-30 10:37:00,2016-07-18 00:00:00,1899-12-30 10:49:00,Personal,Moving,Cary,Morrisville,12,6.598293999999999
2016-07-18 00:00:00,1899-12-30 10:54:00,2016-07-18 00:00:00,1899-12-30 11:15:00,Personal,Moving,Morrisville,Cary,21,9.816974
2016-07-18 00:00:00,1899-12-30 11:25:00,2016-07-18 00:00:00,1899-12-30 11:36:00,Personal,Moving,Northwoods,Preston,11,5.310822
2016-07-18 00:00:00,1899-12-30 11:40:00,2016-07-18 00:00:00,1899-12-30 11:56:00,Personal,Moving,Preston,Whitebridge,16,7.563898
2016-07-18 00:00:00,1899-12-30 17:12:00,2016-07-18 00:00:00,1899-12-30 17:33:00,Business,Meeting,Cary,Apex,21,11.587248
2016-07-18 00:00:00,1899-12-30 18:32:00,2016-07-18 00:00:00,1899-12-30 18:47:00,Business,Meal/Entertain,Apex,Cary,15,8.85137
2016-07-18 00:00:00,1899-12-30 19:07:00,2016-07-18 00:00:00,1899-12-30 19:14:00,Business,Meal/Entertain,Cary,Morrisville,7,5.310822
2016-07-18 00:00:00,1899-12-30 20:28:00,2016-07-18 00:00:00,1899-12-30 20:32:00,Business,Errand/Supplies,Hazelwood,Weston,4,1.448406
2016-07-18 00:00:00,1899-12-30 21:11:00,2016-07-18 00:00:00,1899-12-30 21:19:00,Business,Meal/Entertain,Morrisville,Cary,8,6.115492
2016-07-19 00:00:00,1899-12-30 10:35:00,2016-07-19 00:00:00,1899-12-30 10:51:00,Business,Customer Visit,Whitebridge,Stonewater,16,10.299776000000001
2016-07-19 00:00:00,1899-12-30 10:56:00,2016-07-19 00:00:00,1899-12-30 11:11:00,Business,Meeting,Stonewater,Lexington Park at Amberly,15,4.82802
2016-07-19 00:00:00,1899-12-30 11:30:00,2016-07-19 00:00:00,1899-12-30 12:00:00,Business,Meal/Entertain,Lexington Park at Amberly,Whitebridge,30,14.001257999999998
2016-07-19 00:00:00,1899-12-30 17:14:00,2016-07-19 00:00:00,1899-12-30 17:24:00,Business,Errand/Supplies,Whitebridge,Chessington,10,6.276426
2016-07-19 00:00:00,1899-12-30 17:50:00,2016-07-19 00:00:00,1899-12-30 18:08:00,Personal,Errand/Supplies,Chessington,Whitebridge,18,7.724831999999999
2016-07-20 00:00:00,1899-12-30 17:12:00,2016-07-20 00:00:00,1899-12-30 17:24:00,Personal,Errand/Supplies,Whitebridge,Edgehill Farms,12,4.506151999999999
2016-07-20 00:00:00,1899-12-30 17:50:00,2016-07-20 00:00:00,1899-12-30 17:57:00,Personal,Errand/Supplies,Edgehill Farms,Preston,7,2.2530759999999996
2016-07-20 00:00:00,1899-12-30 18:16:00,2016-07-20 00:00:00,1899-12-30 18:20:00,Personal,Errand/Supplies,Preston,Whitebridge,4,2.2530759999999996
2016-07-21 00:00:00,1899-12-30 17:17:00,2016-07-21 00:00:00,1899-12-30 17:23:00,Business,Errand/Supplies,Whitebridge,Edgehill Farms,6,4.345218
2016-07-21 00:00:00,1899-12-30 17:42:00,2016-07-21 00:00:00,1899-12-30 17:51:00,Business,Errand/Supplies,Edgehill Farms,Burtrose,9,3.7014819999999995
2016-07-21 00:00:00,1899-12-30 18:27:00,2016-07-21 00:00:00,1899-12-30 18:42:00,Business,Errand/Supplies,Cary,Morrisville,15,5.9545580000000005
2016-07-21 00:00:00,1899-12-30 19:30:00,2016-07-21 00:00:00,1899-12-30 19:39:00,Business,Errand/Supplies,Morrisville,Cary,9,4.667085999999999
2016-07-22 00:00:00,1899-12-30 10:42:00,2016-07-22 00:00:00,1899-12-30 10:53:00,Business,Errand/Supplies,Cary,Morrisville,11,6.115492
2016-07-22 00:00:00,1899-12-30 11:11:00,2016-07-22 00:00:00,1899-12-30 11:25:00,Business,Errand/Supplies,Morrisville,Cary,14,8.207633999999999
2016-07-22 00:00:00,1899-12-30 11:37:00,2016-07-22 00:00:00,1899-12-30 12:00:00,Business,Errand/Supplies,Hazelwood,Lexington Park at Amberly,23,14.644993999999999
2016-07-22 00:00:00,1899-12-30 12:14:00,2016-07-22 00:00:00,1899-12-30 12:31:00,Business,Errand/Supplies,Cary,Durham,17,12.87472
2016-07-22 00:00:00,1899-12-30 13:21:00,2016-07-22 00:00:00,1899-12-30 13:42:00,Business,Meeting,Durham,Cary,21,15.932466
2016-07-22 00:00:00,1899-12-30 14:27:00,2016-07-22 00:00:00,1899-12-30 14:43:00,Business,Meal/Entertain,Cary,Morrisville,16,9.816974
2016-07-22 00:00:00,1899-12-30 15:49:00,2016-07-22 00:00:00,1899-12-30 16:22:00,Business,Meal/Entertain,Morrisville,Cary,33,19.633948
2016-07-22 00:00:00,1899-12-30 18:33:00,2016-07-22 00:00:00,1899-12-30 18:51:00,Business,Meal/Entertain,Wayne Ridge,Whitebridge,18,12.87472
2016-07-23 00:00:00,1899-12-30 14:27:00,2016-07-23 00:00:00,1899-12-30 14:44:00,Business,Meal/Entertain,Cary,Morrisville,17,6.43736
2016-07-23 00:00:00,1899-12-30 14:48:00,2016-07-23 00:00:00,1899-12-30 15:12:00,Business,Meal/Entertain,Morrisville,Cary,24,15.28873
2016-07-23 00:00:00,1899-12-30 15:15:00,2016-07-23 00:00:00,1899-12-30 15:27:00,Business,Meal/Entertain,Cary,Morrisville,12,4.82802
2016-07-23 00:00:00,1899-12-30 15:50:00,2016-07-23 00:00:00,1899-12-30 16:10:00,Business,Meal/Entertain,Morrisville,Cary,20,10.138842
2016-07-23 00:00:00,1899-12-30 20:17:00,2016-07-23 00:00:00,1899-12-30 20:33:00,Business,Meeting,Cary,Durham,16,16.737136
2016-07-23 00:00:00,1899-12-30 23:18:00,2016-07-23 00:00:00,1899-12-30 23:43:00,Business,Meeting,Durham,Cary,25,15.932466
2016-07-25 00:00:00,1899-12-30 10:35:00,2016-07-25 00:00:00,1899-12-30 10:41:00,Business,Meeting,Whitebridge,Parkway,6,2.41401
2016-07-25 00:00:00,1899-12-30 10:47:00,2016-07-25 00:00:00,1899-12-30 10:58:00,Business,Meeting,Cary,Morrisville,11,7.885766
2016-07-25 00:00:00,1899-12-30 11:04:00,2016-07-25 00:00:00,1899-12-30 11:33:00,Business,Meeting,Morrisville,Cary,29,12.713786
2016-07-25 00:00:00,1899-12-30 11:37:00,2016-07-25 00:00:00,1899-12-30 11:44:00,Business,Meeting,Parkway,Whitebridge,7,2.735878
2016-07-26 00:00:00,1899-12-30 15:43:00,2016-07-26 00:00:00,1899-12-30 15:49:00,Business,Meeting,Whitebridge,Westpark Place,6,3.5405480000000003
2016-07-26 00:00:00,1899-12-30 17:14:00,2016-07-26 00:00:00,1899-12-30 17:24:00,Business,Meeting,Westpark Place,Whitebridge,10,3.379614
2016-07-26 00:00:00,1899-12-30 20:52:00,2016-07-26 00:00:00,1899-12-30 21:00:00,Business,Meal/Entertain,Cary,Morrisville,8,4.02335
2016-07-26 00:00:00,1899-12-30 22:31:00,2016-07-26 00:00:00,1899-12-30 22:39:00,Business,Meal/Entertain,Morrisville,Cary,8,4.02335
2016-07-27 00:00:00,1899-12-30 19:08:00,2016-07-27 00:00:00,1899-12-30 19:20:00,Business,Meal/Entertain,Cary,Morrisville,12,4.506151999999999
2016-07-27 00:00:00,1899-12-30 21:34:00,2016-07-27 00:00:00,1899-12-30 21:57:00,Business,Meal/Entertain,Morrisville,Raleigh,23,23.657297999999997
2016-07-27 00:00:00,1899-12-30 22:00:00,2016-07-27 00:00:00,1899-12-30 22:26:00,Business,Meal/Entertain,Raleigh,Morrisville,26,23.496364
2016-07-28 00:00:00,1899-12-30 00:04:00,2016-07-28 00:00:00,1899-12-30 00:09:00,Business,Meal/Entertain,Morrisville,Cary,5,3.7014819999999995
2016-07-29 00:00:00,1899-12-30 15:45:00,2016-07-29 00:00:00,1899-12-30 15:47:00,Business,Meal/Entertain,Whitebridge,Westpark Place,2,3.5405480000000003
2016-07-29 00:00:00,1899-12-30 17:27:00,2016-07-29 00:00:00,1899-12-30 17:45:00,Business,Meal/Entertain,Westpark Place,Whitebridge,18,3.5405480000000003
2016-07-30 00:00:00,1899-12-30 17:02:00,2016-07-30 00:00:00,1899-12-30 17:27:00,Business,Meal/Entertain,Cary,Durham,25,22.53076
2016-07-30 00:00:00,1899-12-30 21:16:00,2016-07-30 00:00:00,1899-12-30 21:41:00,Business,Meal/Entertain,Durham,Cary,25,21.404222
2016-07-31 00:00:00,1899-12-30 17:30:00,2016-07-31 00:00:00,1899-12-30 17:37:00,Business,Meal/Entertain,Westpark Place,Whitebridge,7,2.896812
2016-08-01 00:00:00,1899-12-30 12:47:00,2016-08-01 00:00:00,1899-12-30 13:04:00,Business,Meal/Entertain,Whitebridge,Arlington Park at Amberly,17,9.977908000000001
2016-08-01 00:00:00,1899-12-30 13:08:00,2016-08-01 00:00:00,1899-12-30 13:19:00,Business,Meal/Entertain,Arlington Park at Amberly,Lexington Park at Amberly,11,2.092142
2016-08-01 00:00:00,1899-12-30 13:28:00,2016-08-01 00:00:00,1899-12-30 13:46:00,Business,Meal/Entertain,Lexington Park at Amberly,Westpark Place,18,3.057746
2016-08-01 00:00:00,1899-12-30 13:52:00,2016-08-01 00:00:00,1899-12-30 14:14:00,Business,Meal/Entertain,Cary,Apex,22,11.104446000000001
2016-08-01 00:00:00,1899-12-30 15:40:00,2016-08-01 00:00:00,1899-12-30 15:47:00,Business,Meal/Entertain,Apex,Cary,7,7.402963999999999
2016-08-01 00:00:00,1899-12-30 16:18:00,2016-08-01 00:00:00,1899-12-30 16:25:00,Business,Meal/Entertain,Whitebridge,Edgehill Farms,7,4.506151999999999
2016-08-01 00:00:00,1899-12-30 16:29:00,2016-08-01 00:00:00,1899-12-30 16:59:00,Business,Meal/Entertain,Cary,Morrisville,30,14.644993999999999
2016-08-01 00:00:00,1899-12-30 17:23:00,2016-08-01 00:00:00,1899-12-30 17:55:00,Business,Meal/Entertain,Morrisville,Cary,32,13.035654
2016-08-02 00:00:00,1899-12-30 08:11:00,2016-08-02 00:00:00,1899-12-30 08:32:00,Business,Meeting,Cary,Morrisville,21,13.518456
2016-08-02 00:00:00,1899-12-30 11:51:00,2016-08-02 00:00:00,1899-12-30 12:15:00,Business,Meeting,Arlington,Washington,24,7.885766
2016-08-02 00:00:00,1899-12-30 19:15:00,2016-08-02 00:00:00,1899-12-30 19:23:00,Business,Meeting,Kalorama Triangle,K Street,8,1.60934
2016-08-02 00:00:00,1899-12-30 21:23:00,2016-08-02 00:00:00,1899-12-30 21:29:00,Business,Meeting,K Street,Kalorama Triangle,6,1.60934
2016-08-03 00:00:00,1899-12-30 12:46:00,2016-08-03 00:00:00,1899-12-30 13:00:00,Business,Meeting,West End,Northwest Rectangle,14,3.21868
2016-08-03 00:00:00,1899-12-30 14:59:00,2016-08-03 00:00:00,1899-12-30 15:03:00,Business,Meeting,K Street,Kalorama Triangle,4,1.7702740000000001
2016-08-03 00:00:00,1899-12-30 16:00:00,2016-08-03 00:00:00,1899-12-30 16:04:00,Business,Meeting,Kalorama Triangle,Downtown,4,2.41401
2016-08-05 00:00:00,1899-12-30 17:23:00,2016-08-05 00:00:00,1899-12-30 17:30:00,Business,Meeting,Connecticut Avenue,Kalorama Triangle,7,2.092142
2016-08-05 00:00:00,1899-12-30 18:17:00,2016-08-05 00:00:00,1899-12-30 18:21:00,Business,Meeting,Kalorama Triangle,Columbia Heights,4,2.896812
2016-08-05 00:00:00,1899-12-30 19:17:00,2016-08-05 00:00:00,1899-12-30 19:27:00,Business,Meeting,Columbia Heights,Kalorama Triangle,10,2.41401
2016-08-06 00:00:00,1899-12-30 06:40:00,2016-08-06 00:00:00,1899-12-30 06:58:00,Business,Meeting,Washington,Arlington,18,10.621644
2016-08-06 00:00:00,1899-12-30 09:31:00,2016-08-06 00:00:00,1899-12-30 09:53:00,Business,Meeting,Morrisville,Cary,22,12.87472
2016-08-07 00:00:00,1899-12-30 17:14:00,2016-08-07 00:00:00,1899-12-30 17:23:00,Business,Meeting,Whitebridge,Edgehill Farms,9,4.345218
2016-08-07 00:00:00,1899-12-30 17:28:00,2016-08-07 00:00:00,1899-12-30 17:43:00,Business,Customer Visit,Edgehill Farms,Whitebridge,15,4.345218
2016-08-07 00:00:00,1899-12-30 18:17:00,2016-08-07 00:00:00,1899-12-30 18:23:00,Business,Customer Visit,Cary,Morrisville,6,4.02335
2016-08-07 00:00:00,1899-12-30 20:15:00,2016-08-07 00:00:00,1899-12-30 20:23:00,Business,Meal/Entertain,Morrisville,Cary,8,4.02335
2016-08-08 00:00:00,1899-12-30 16:17:00,2016-08-08 00:00:00,1899-12-30 16:31:00,Business,Meal/Entertain,Whitebridge,Farmington Woods,14,8.368568
2016-08-08 00:00:00,1899-12-30 16:37:00,2016-08-08 00:00:00,1899-12-30 16:50:00,Business,Meal/Entertain,Farmington Woods,Edgehill Farms,13,6.43736
2016-08-08 00:00:00,1899-12-30 17:02:00,2016-08-08 00:00:00,1899-12-30 17:13:00,Business,Customer Visit,Edgehill Farms,Whitebridge,11,4.345218
2016-08-08 00:00:00,1899-12-30 21:50:00,2016-08-08 00:00:00,1899-12-30 22:15:00,Business,Customer Visit,Cary,Morrisville,25,7.724831999999999
2016-08-08 00:00:00,1899-12-30 23:28:00,2016-08-08 00:00:00,1899-12-30 23:37:00,Business,Customer Visit,Morrisville,Cary,9,5.149888000000001
2016-08-09 00:00:00,1899-12-30 14:20:00,2016-08-09 00:00:00,1899-12-30 14:38:00,Business,Customer Visit,Whitebridge,Waverly Place,18,11.104446000000001
2016-08-09 00:00:00,1899-12-30 15:15:00,2016-08-09 00:00:00,1899-12-30 15:36:00,Business,Customer Visit,Cary,Raleigh,21,23.979166
2016-08-09 00:00:00,1899-12-30 16:04:00,2016-08-09 00:00:00,1899-12-30 16:37:00,Business,Customer Visit,Raleigh,Cary,33,28.002515999999996
2016-08-10 00:00:00,1899-12-30 16:56:00,2016-08-10 00:00:00,1899-12-30 17:24:00,Business,Customer Visit,Cary,Durham,28,20.760486
2016-08-10 00:00:00,1899-12-30 17:53:00,2016-08-10 00:00:00,1899-12-30 18:28:00,Business,Customer Visit,Durham,Apex,35,24.622902
2016-08-10 00:00:00,1899-12-30 18:49:00,2016-08-10 00:00:00,1899-12-30 18:50:00,Business,Customer Visit,Apex,Apex,1,1.60934
2016-08-10 00:00:00,1899-12-30 19:47:00,2016-08-10 00:00:00,1899-12-30 20:02:00,Business,Customer Visit,Apex,Cary,15,9.65604
2016-08-11 00:00:00,1899-12-30 12:53:00,2016-08-11 00:00:00,1899-12-30 13:00:00,Business,Customer Visit,Whitebridge,Heritage Pines,7,3.5405480000000003
2016-08-11 00:00:00,1899-12-30 13:14:00,2016-08-11 00:00:00,1899-12-30 13:28:00,Business,Customer Visit,Heritage Pines,Edgehill Farms,14,7.0810960000000005
2016-08-11 00:00:00,1899-12-30 13:32:00,2016-08-11 00:00:00,1899-12-30 13:42:00,Business,Customer Visit,Edgehill Farms,Whitebridge,10,4.506151999999999
2016-08-11 00:00:00,1899-12-30 18:37:00,2016-08-11 00:00:00,1899-12-30 19:29:00,Business,Customer Visit,Cary,Wake Forest,52,51.016078
2016-08-11 00:00:00,1899-12-30 20:59:00,2016-08-11 00:00:00,1899-12-30 21:44:00,Business,Customer Visit,Wake Forest,Cary,45,51.337945999999995
2016-08-12 00:00:00,1899-12-30 18:49:00,2016-08-12 00:00:00,1899-12-30 18:52:00,Business,Customer Visit,Whitebridge,Westpark Place,3,3.057746
2016-08-12 00:00:00,1899-12-30 18:56:00,2016-08-12 00:00:00,1899-12-30 19:05:00,Business,Customer Visit,Westpark Place,Whitebridge,9,2.896812
2016-08-13 00:00:00,1899-12-30 15:35:00,2016-08-13 00:00:00,1899-12-30 15:58:00,Business,Meeting,Cary,Morrisville,23,13.518456
2016-08-15 00:00:00,1899-12-30 09:05:00,2016-08-15 00:00:00,1899-12-30 09:52:00,Business,Meeting,R?walpindi,Unknown Location,47,25.105704
2016-08-15 00:00:00,1899-12-30 15:20:00,2016-08-15 00:00:00,1899-12-30 15:47:00,Business,Meeting,Unknown Location,Unknown Location,27,22.691694
2016-08-15 00:00:00,1899-12-30 16:52:00,2016-08-15 00:00:00,1899-12-30 17:30:00,Business,Meeting,Unknown Location,Unknown Location,38,25.266638
2016-08-15 00:00:00,1899-12-30 19:08:00,2016-08-15 00:00:00,1899-12-30 20:30:00,Business,Temporary Site,Unknown Location,Unknown Location,82,41.681906
2016-08-16 00:00:00,1899-12-30 07:58:00,2016-08-16 00:00:00,1899-12-30 08:11:00,Business,Temporary Site,Unknown Location,Unknown Location,13,12.713786
2016-08-16 00:00:00,1899-12-30 08:16:00,2016-08-16 00:00:00,1899-12-30 08:23:00,Business,Temporary Site,Unknown Location,Unknown Location,7,4.345218
2016-08-16 00:00:00,1899-12-30 08:46:00,2016-08-16 00:00:00,1899-12-30 08:53:00,Business,Temporary Site,Unknown Location,Unknown Location,7,8.85137
2016-08-16 00:00:00,1899-12-30 10:06:00,2016-08-16 00:00:00,1899-12-30 10:27:00,Business,Temporary Site,Unknown Location,Islamabad,21,9.173238
2016-08-16 00:00:00,1899-12-30 10:31:00,2016-08-16 00:00:00,1899-12-30 10:38:00,Business,Temporary Site,Islamabad,Islamabad,7,1.9312079999999998
2016-08-16 00:00:00,1899-12-30 11:47:00,2016-08-16 00:00:00,1899-12-30 12:03:00,Business,Temporary Site,Islamabad,Unknown Location,16,9.173238
2016-08-16 00:00:00,1899-12-30 15:13:00,2016-08-16 00:00:00,1899-12-30 15:36:00,Business,Temporary Site,Unknown Location,Unknown Location,23,26.071308
2016-08-17 00:00:00,1899-12-30 10:17:00,2016-08-17 00:00:00,1899-12-30 10:41:00,Business,Temporary Site,Unknown Location,Unknown Location,24,4.184284
2016-08-17 00:00:00,1899-12-30 10:57:00,2016-08-17 00:00:00,1899-12-30 11:20:00,Business,Temporary Site,Unknown Location,Unknown Location,23,19.473014
2016-08-17 00:00:00,1899-12-30 14:45:00,2016-08-17 00:00:00,1899-12-30 14:50:00,Business,Temporary Site,Unknown Location,R?walpindi,5,2.2530759999999996
2016-08-17 00:00:00,1899-12-30 15:32:00,2016-08-17 00:00:00,1899-12-30 15:47:00,Business,Temporary Site,R?walpindi,Islamabad,15,10.299776000000001
2016-08-17 00:00:00,1899-12-30 16:29:00,2016-08-17 00:00:00,1899-12-30 16:50:00,Business,Temporary Site,Islamabad,Unknown Location,21,11.748182
2016-08-17 00:00:00,1899-12-30 16:54:00,2016-08-17 00:00:00,1899-12-30 17:00:00,Business,Temporary Site,Unknown Location,Unknown Location,6,8.529501999999999
2016-08-17 00:00:00,1899-12-30 17:05:00,2016-08-17 00:00:00,1899-12-30 17:34:00,Business,Temporary Site,Unknown Location,Unknown Location,29,8.85137
2016-08-17 00:00:00,1899-12-30 18:38:00,2016-08-17 00:00:00,1899-12-30 18:57:00,Business,Temporary Site,Unknown Location,Unknown Location,19,12.391918
2016-08-18 00:00:00,1899-12-30 18:40:00,2016-08-18 00:00:00,1899-12-30 19:07:00,Business,Temporary Site,Unknown Location,Unknown Location,27,12.230984
2016-08-19 00:00:00,1899-12-30 08:24:00,2016-08-19 00:00:00,1899-12-30 08:45:00,Business,Temporary Site,Unknown Location,Noorpur Shahan,21,12.230984
